9.2593e-05,9.2593e-05,0,0,0.00018519,0,0,0,9.2593e-05,9.2593e-05,0,0,0.00027778,0.00018519,0,0
0.005,0.36,NaN,NaN,0.074,NaN,NaN,NaN,0.094,0.008,NaN,NaN,0.083667,0.594,NaN,NaN
4.6296e-07,3.3333e-05,0,0,1.3704e-05,0,0,0,8.7037e-06,7.4074e-07,0,0,2.3241e-05,0.00011,0,0
3,4,6,8,3,4,6,8,3,4,6,8,3,4,6,8
3,4,6,8,3,4,6,8,3,3,6,7,3,3,6,7
