0.014907,0,0,0,0.02963,0,0,0,0.015,0,0,0,0.029815,0,0,0
0.50163,NaN,NaN,NaN,0.54233,NaN,NaN,NaN,0.4414,NaN,NaN,NaN,0.503,NaN,NaN,NaN
0.007478,0,0,0,0.016069,0,0,0,0.006621,0,0,0,0.014997,0,0,0
1,6,9,7,1,6,9,7,1,6,9,7,1,6,9,7
1,6,9,7,1,6,9,7,1,5,7,5,1,5,7,5
