0.014352,0,0,0,0.03037,0,9.2593e-05,0,0.014352,0,9.2593e-05,9.2593e-05,0.030463,0,0,0.00018519
0.52623,NaN,NaN,NaN,0.48459,NaN,0.006,NaN,0.48655,NaN,0.048,0.174,0.50471,NaN,NaN,0.224
0.0075524,0,0,0,0.014717,0,5.5556e-07,0,0.0069829,0,4.4444e-06,1.6111e-05,0.015375,0,0,4.1481e-05
1,6,4,5,1,6,4,5,1,6,4,5,1,6,4,5
1,6,4,5,1,6,4,5,1,4,4,3,1,4,4,3
