0.00037037,0,0,0,0.00064815,0,0,0,0.00046296,0,0,0,0.00074074,0.00018519,9.2593e-05,0
0.544,NaN,NaN,NaN,0.33329,NaN,NaN,NaN,0.0564,NaN,NaN,NaN,0.26062,0.0685,0.318,NaN
0.00020148,0,0,0,0.00021602,0,0,0,2.6111e-05,0,0,0,0.00019306,1.2685e-05,2.9444e-05,0
2,3,5,14,2,3,5,14,2,3,5,14,2,3,5,14
2,3,5,14,2,3,5,14,2,3,3,12,2,3,3,12
