0.00018519,0,0,0,0.00092593,0,0,0,0.00018519,0,0.00092593,0,0.00083333,0,0.0028704,9.2593e-05
0.083,0,NaN,NaN,0.2532,0,NaN,NaN,0.15,0,0.2281,NaN,0.22289,0,0.24294,0.094
1.537e-05,0,0,0,0.00023444,0,0,0,2.7778e-05,0,0.0002112,0,0.00018574,0,0.00069731,8.7037e-06
2,0,4,8,2,0,4,8,2,0,4,8,2,0,4,8
2,0,4,8,2,0,4,8,2,0,2,5,2,0,2,5
