0.00018519,0,0,0,9.2593e-05,0.00037037,0,0,0.00018519,0,0,0,0,0,0,0
0.155,NaN,NaN,NaN,0.015,0.17775,NaN,NaN,0.07,0,NaN,NaN,NaN,0,NaN,NaN
2.8704e-05,0,0,0,1.3889e-06,6.5833e-05,0,0,1.2963e-05,0,0,0,0,0,0,0
3,5,10,9,3,5,10,9,3,5,10,9,3,5,10,9
3,5,10,9,3,5,10,9,3,0,9,9,3,0,9,9
