0.00018519,0,0,0,0.0010185,0,0,0,0.015741,0,0,0,0.03287,0,0,0
0.423,NaN,NaN,NaN,0.281,NaN,NaN,NaN,0.54495,NaN,NaN,NaN,0.51416,NaN,NaN,NaN
7.8333e-05,0,0,0,0.0002862,0,0,0,0.008578,0,0,0,0.016901,0,0,0
2,6,10,6,2,6,10,6,2,6,10,6,2,6,10,6
2,6,10,6,2,6,10,6,1,5,8,5,1,5,8,5
