0.00046296,0,9.2593e-05,0,0.0012037,9.2593e-05,0,0,0.015093,0,0,0,0.029352,9.2593e-05,0,0
0.2638,NaN,0.311,NaN,0.17723,0.107,NaN,NaN,0.63898,NaN,NaN,NaN,0.48653,0.008,NaN,NaN
0.00012213,0,2.8796e-05,0,0.00021333,9.9074e-06,0,0,0.0096439,0,0,0,0.01428,7.4074e-07,0,0
2,3,6,13,2,3,6,13,2,3,6,13,2,3,6,13
2,3,6,13,2,3,6,13,1,3,6,11,1,3,6,11
