0.00018519,0.00046296,0,0,0.0018519,0.0034259,0,0,0,0.00027778,0,0,0.002037,0.0023148,0,0
0.008,0.1214,NaN,NaN,0.22715,0.28927,NaN,NaN,NaN,0.129,NaN,NaN,0.25023,0.15968,NaN,NaN
1.4815e-06,5.6204e-05,0,0,0.00042065,0.00099102,0,0,0,3.5833e-05,0,0,0.00050972,0.00036963,0,0
2,2,6,8,2,2,6,8,2,2,6,8,2,2,6,8
2,2,6,8,2,2,6,8,2,2,5,7,2,2,5,7
