0.026944,9.2593e-05,0,0.0012037,0.053796,0,0,0.0016667,0,9.2593e-05,0,0.029259,0,0,0,0.056481
0.48088,0.091,NaN,0.24431,0.47709,NaN,NaN,0.26006,0,0.013,NaN,0.47841,0,NaN,NaN,0.4985
0.012957,8.4259e-06,0,0.00029407,0.025666,0,0,0.00043343,0,1.2037e-06,0,0.013998,0,0,0,0.028156
1,4,8,2,1,4,8,2,1,4,8,2,1,4,8,2
1,4,8,2,1,4,8,2,0,4,7,1,0,4,7,1
