0.00018519,0.018889,0,0,0,0.032593,0,0,0,0,0,0,9.2593e-05,0,0,0
0.0305,0.48328,NaN,NaN,NaN,0.51771,NaN,NaN,NaN,0,NaN,NaN,0.675,0,NaN,NaN
5.6481e-06,0.0091287,0,0,0,0.016874,0,0,0,0,0,0,6.25e-05,0,0,0
2,1,6,12,2,1,6,12,2,1,6,12,2,1,6,12
2,1,6,12,2,1,6,12,2,0,5,8,2,0,5,8
