0.027685,0,9.2593e-05,0,0.050741,0,0.00018519,0,0.027407,0.00018519,9.2593e-05,0,0.050278,0.00018519,0.00018519,0
0.55107,NaN,0.039,NaN,0.49984,NaN,0.192,NaN,0.54664,0.0795,0.054,NaN,0.48134,0.055,0.155,NaN
0.015256,0,3.6111e-06,0,0.025362,0,3.5556e-05,0,0.014982,1.4722e-05,5e-06,0,0.024201,1.0185e-05,2.8704e-05,0
1,4,3,9,1,4,3,9,1,4,3,9,1,4,3,9
1,4,3,9,1,4,3,9,1,3,3,9,1,3,3,9
