0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,10,10,0,6,10,10,0,6,10,10,0,6,10,10
0,6,10,10,0,6,10,10,0,6,10,6,0,6,10,6
