0.00064815,0,9.2593e-05,0,0.0017593,0,9.2593e-05,0,0.00064815,0.0013889,9.2593e-05,0,0.0012963,0.0026852,0.00018519,0
0.291,NaN,0.011,NaN,0.20847,NaN,0.032,NaN,0.18557,0.16347,0.18,NaN,0.28786,0.18562,0.6015,NaN
0.00018861,0,1.0185e-06,0,0.00036676,0,2.963e-06,0,0.00012028,0.00022704,1.6667e-05,0,0.00037315,0.00049843,0.00011139,0
2,3,3,8,2,3,3,8,2,3,3,8,2,3,3,8
2,3,3,8,2,3,3,8,2,2,3,7,2,2,3,7
