0.020278,0.00074074,0,0,0.043981,0.0032407,0,0,0.020093,0.00083333,0,0,0.044074,0.0037963,0,0
0.49167,0.26913,NaN,NaN,0.51493,0.24394,NaN,NaN,0.56976,0.34022,NaN,NaN,0.56156,0.25,NaN,NaN
0.00997,0.00019935,0,0,0.022647,0.00079056,0,0,0.011448,0.00028352,0,0,0.02475,0.00094907,0,0
1,2,10,9,1,2,10,9,1,2,10,9,1,2,10,9
1,2,10,9,1,2,10,9,1,2,9,6,1,2,9,6
