9.2593e-05,0.00046296,0,0,0.00092593,0.0016667,0,0,0.0081481,0.012407,0,0,0.015185,0.028333,0,0
0.83,0.2328,NaN,NaN,0.1095,0.18939,NaN,NaN,0.55123,0.42322,NaN,NaN,0.49805,0.53369,NaN,NaN
7.6852e-05,0.00010778,0,0,0.00010139,0.00031565,0,0,0.0044915,0.005251,0,0,0.0075631,0.015121,0,0
2,2,7,13,2,2,7,13,2,2,7,13,2,2,7,13
2,2,7,13,2,2,7,13,1,1,6,8,1,1,6,8
