0.0062037,0,0,0,0.011759,0,9.2593e-05,0,0.0062037,0,0,0,0.011759,0,0.00027778,0
0.48796,NaN,NaN,NaN,0.52899,NaN,0.049,NaN,0.49649,NaN,NaN,NaN,0.58994,NaN,0.104,NaN
0.0030271,0,0,0,0.0062206,0,4.537e-06,0,0.0030801,0,0,0,0.0069372,0,2.8889e-05,0
1,5,4,10,1,5,4,10,1,5,4,10,1,5,4,10
1,5,4,10,1,5,4,10,1,5,3,9,1,5,3,9
