0.00037037,0.0019444,0,0,0.00018519,0.0053704,0,0,0.00037037,0.0019444,0,0,0.00018519,0.0058333,0,0
0.41475,0.19552,NaN,NaN,0.053,0.24602,NaN,NaN,0.14275,0.26295,NaN,NaN,0.178,0.28294,NaN,NaN
0.00015361,0.00038019,0,0,9.8148e-06,0.0013212,0,0,5.287e-05,0.0005113,0,0,3.2963e-05,0.0016505,0,0
3,2,9,9,3,2,9,9,3,2,9,9,3,2,9,9
3,2,9,9,3,2,9,9,3,2,7,9,3,2,7,9
