0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,5,14,4,5,5,14,4,5,5,14,4,5,5,14
4,5,5,14,4,5,5,14,4,4,5,11,4,4,5,11
